publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	DOI	title_image
"Desirable"	""	"9781781120552"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781781120552&uid=none"						"Barrington Stoke"											"http://www.askewsandholts.com/EBookImages/9781781120552.jpg"	
"Candy girl"	"9781781120118"	"9781781120668"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781781120668&uid=none"						"Barrington Stoke"											"http://www.askewsandholts.com/EBookImages/9781781120668.jpg"	
"Wild song"	"9781781121818"	"9781781121832"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781781121832&uid=none"						"Barrington Stoke"											"http://www.askewsandholts.com/EBookImages/9781781121832.jpg"	
"Them"	"9781781121849"	"9781781121863"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781781121863&uid=none"						"Barrington Stoke"											"http://www.askewsandholts.com/EBookImages/9781781121863.jpg"	
"The gathering"	"9780099501633"	"9781407018713"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781407018713&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781407018713.jpg"	
"Voelvry"	""	"9781415208892"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781415208892&uid=none"						"Penguin"											"http://www.askewsandholts.com/EBookImages/9781415208892.jpg"	
"Shaking a leg: collected journalism and writings"	"9780099583073"	"9781409016601"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409016601&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781409016601.jpg"	
"Paradise"	"9780099433491"	"9781409058182"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409058182&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781409058182.jpg"	
"Now that you're back"	"9780099457114"	"9781446401958"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781446401958&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781446401958.jpg"	
"Behind the lines: revealing and uncensored letters from our war-torn world"	"9780091903404"	"9781446408032"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781446408032&uid=none"						"Ebury Digital"											"http://www.askewsandholts.com/EBookImages/9781446408032.jpg"	
"The whole hog: a sequel to Donkey's years and Dog days"	"9780099286356"	"9781446412817"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781446412817&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781446412817.jpg"	
"Heat: an amateur's adventures as kitchen slave, line cook pasta-maker and apprentice to a butcher in Tuscany"	"9780099464433"	"9781446414101"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781446414101&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781446414101.jpg"	
"Fall on your knees"	"9780099740513"	"9781446418239"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781446418239&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781446418239.jpg"	
"Between each breath"	"9780099479925"	"9781446418895"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781446418895&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781446418895.jpg"	
"Biscuit Witch"	"9781611944006"	"9781611943047"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781611943047&uid=none"						"BelleBooks"											"http://www.askewsandholts.com/EBookImages/9781611943047.jpg"	
"Wise children"	"9780099981107"	"9781409022442"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409022442&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781409022442.jpg"	
"The rescue man"	"9780099531937"	"9781448105588"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781448105588&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781448105588.jpg"	
"Keep calm at Christmas: good advice for Christmas time."	"9780091945053"	"9781448116317"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781448116317&uid=none"						"Ebury Digital"											"http://www.askewsandholts.com/EBookImages/9781448116317.jpg"	
"Canteen: Great British food"	"9780091936327"	"9781448146758"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781448146758&uid=none"						"Ebury Digital"											"http://www.askewsandholts.com/EBookImages/9781448146758.jpg"	
"Wigs on the green"	"9780141047461"	"9781905490516"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781905490516&uid=none"						"Penguin"											"http://www.askewsandholts.com/EBookImages/9781905490516.jpg"	
"Falling Rock National Park #2."	""	"9781934460566"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781934460566&uid=none"						"Alternative Comics"											"http://www.askewsandholts.com/EBookImages/9781934460566.jpg"	
"Magic Whistle #15."	""	"9781934460948"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781934460948&uid=none"						"Alternative Comics"											"http://www.askewsandholts.com/EBookImages/9781934460948.jpg"	
"Another Day"	""	"9781909122451"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781909122451&uid=none"						"Acorn"											"http://www.askewsandholts.com/EBookImages/9781909122451.jpg"	
"The complete guide to high-end audio"	""	"9780978649357"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780978649357&uid=none"						"Acapella Publishing"											"http://www.askewsandholts.com/EBookImages/9780978649357.jpg"	
"Keeping the bees: why all bees are at risk and what we can do to save them"	""	"9781443400398"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781443400398&uid=none"						"HarperCollins"											"http://www.askewsandholts.com/EBookImages/9781443400398.jpg"	
"No telling"	"9780099428831"	"9781446420454"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781446420454&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781446420454.jpg"	
"Is this the way you said?"	"9780099479895"	"9781446426937"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781446426937&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781446426937.jpg"	
"Stand up and fight: when Munster beat the All Blacks"	"9780224069212"	"9781446442760"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781446442760&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781446442760.jpg"	
"Here on Earth"	"9780099750819"	"9781446448175"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781446448175&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781446448175.jpg"	
"The man who walks"	"9780099285465"	"9781446466193"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781446466193&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781446466193.jpg"	
"Dirty faxes"	"9780099578826"	"9781446484937"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781446484937&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781446484937.jpg"	
"Fix your phobia in 90 minutes"	"9780091939656"	"9781446489284"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781446489284&uid=none"						"Ebury Digital"											"http://www.askewsandholts.com/EBookImages/9781446489284.jpg"	
"The past"	"9780099481270"	"9781446496534"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781446496534&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781446496534.jpg"	
"Politics"	"9780099459026"	"9781448104499"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781448104499&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781448104499.jpg"	
"We remember the Blitz"	"9780091941567"	"9781448175031"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781448175031&uid=none"						"Ebury Digital"											"http://www.askewsandholts.com/EBookImages/9781448175031.jpg"	
"Keep calm and bake cake."	"9780091955663"	"9781448176748"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781448176748&uid=none"						"Ebury Digital"											"http://www.askewsandholts.com/EBookImages/9781448176748.jpg"	
"Keep calm and pedal on."	"9780091957797"	"9781473501591"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781473501591&uid=none"						"Ebury Digital"											"http://www.askewsandholts.com/EBookImages/9781473501591.jpg"	
"Mourinho the special one: the legendary manager in his own words."	"9780091959807"	"9781473502987"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781473502987&uid=none"						"Ebury Digital"											"http://www.askewsandholts.com/EBookImages/9781473502987.jpg"	
"John & George: the dog who changed my life"	"9780099594628"	"9781473505599"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781473505599&uid=none"						"Cornerstone Digital"											"http://www.askewsandholts.com/EBookImages/9781473505599.jpg"	
"Ten"	"9781846556173"	"9781448105779"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781448105779&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781448105779.jpg"	
"Hunting and gathering"	"9780099494072"	"9781448113996"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781448113996&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781448113996.jpg"	
"Lurid & cute"	"9780224089135"	"9781448114016"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781448114016&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781448114016.jpg"	
"Kraven Images"	"9780099589983"	"9781448114894"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781448114894&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781448114894.jpg"	
"Keep calm for chaps: good advice for hard times."	"9780091943653"	"9781448117604"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781448117604&uid=none"						"Ebury Digital"											"http://www.askewsandholts.com/EBookImages/9781448117604.jpg"	
"Keep calm for ladies: good advice for hard times."	"9780091943660"	"9781448117611"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781448117611&uid=none"						"Ebury Digital"											"http://www.askewsandholts.com/EBookImages/9781448117611.jpg"	
"Keep calm and cuddle up: good advice for those in love."	"9780091947347"	"9781448117635"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781448117635&uid=none"						"Ebury Digital"											"http://www.askewsandholts.com/EBookImages/9781448117635.jpg"	
"In between days"	"9780224089838"	"9781448130719"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781448130719&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781448130719.jpg"	
"A constellation of vital phenomena"	"9780099575573"	"9781448130856"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781448130856&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781448130856.jpg"	
"Light lifting: (stories)"	"9780099563396"	"9781448137145"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781448137145&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781448137145.jpg"	
"The Andalucian friend"	"9780099575894"	"9781448137497"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781448137497&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781448137497.jpg"	
"The blinded man"	"9780099575689"	"9781448137534"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781448137534&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781448137534.jpg"	
"Flight"	"9780099539766"	"9781448139613"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781448139613&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781448139613.jpg"	
"We remember the Home Guard"	"9780091941536"	"9781448147564"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781448147564&uid=none"						"Ebury Digital"											"http://www.askewsandholts.com/EBookImages/9781448147564.jpg"	
"My time"	"9780224092142"	"9781448161393"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781448161393&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781448161393.jpg"	
"Earthly powers"	"9780099468646"	"9781448161584"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781448161584&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781448161584.jpg"	
"Ladies and gentlemen"	"9780224087742"	"9781409041054"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781409041054&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781409041054.jpg"	
"The rules of perspective"	"9780099458890"	"9781446433324"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781446433324&uid=none"						"Vintage Digital"											"http://www.askewsandholts.com/EBookImages/9781446433324.jpg"	
"Guide to targeted therapies: EGFR mutations in NSCLC"	"9783319030586"	"9783319030593"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319030593&uid=none"						"Adis"											"http://www.askewsandholts.com/EBookImages/9783319030593.jpg"	
